"ID","dstOffset","rawOffset","status","timeZoneId","timeZoneName"
"MZJ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ03",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"L41",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ78",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ13",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ31",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"40AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AN2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"41AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E68",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ43",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"L25",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"FFZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"66AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"63AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ10",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ66",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ81",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ92",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ39",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"08AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"69AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"12AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ32",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ28",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"OLS",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ82",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"44AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ3",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"PGA",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"29AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ26",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P20",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ47",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ74",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ57",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"PAN",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1G4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ12",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"L37",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ36",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ35",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P48",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ07",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ20",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ42",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"64AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ24",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ72",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"67AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ30",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ29",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ33",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"20E",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ48",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ62",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ83",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"DVT",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ95",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ94",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ98",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ41",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ02",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"A39",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ99",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P18",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"IWA",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"PHX",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"PCA",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E37",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P10",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"25AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"8AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"PRC",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ27",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ70",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"72AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"51AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"15AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"47AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ3",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ38",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ63",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"48AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"50AZ",0,-25200,"OK","America/Denver","Mountain Standard Time"
"AZ58",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ3",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"SAD",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ3",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ44",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"09AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"SJN",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"0AZ2",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ40",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"44A",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E77",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"SDL",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"32AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ96",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"7AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"SEZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P23",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"52AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E78",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"61AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"SOW",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"21AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ75",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ89",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"16AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"54AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ19",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"D68",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"55AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ49",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ61",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ08",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AR31",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ6",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ15",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E81",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"TYL",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ73",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ59",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"U30",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P29",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ7",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"56AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ85",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"99AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"43AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"13AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"T03",0,-25200,"OK","America/Denver","Mountain Standard Time"
"74AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"3AZ9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ37",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ84",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ5",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"5AZ4",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"70AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"6AZ8",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ0",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AVQ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"65AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ67",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"TUS",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"DMA",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"57AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"RYN",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ18",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"60AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ01",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ50",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E24",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"1Z1",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"23AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ64",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ93",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"E25",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ16",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ14",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"4AZ9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"02AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"P33",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"CMR",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ77",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"RQE",0,-25200,"OK","America/Denver","Mountain Standard Time"
"INW",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ65",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"24AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"58AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"AZ34",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"NYL",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"05AZ",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"LGF",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"2CA9",0,-25200,"OK","America/Phoenix","Mountain Standard Time"
"26CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"0CL1",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"11CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CA12",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"52CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"A26",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"L54",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"L70",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL59",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"0CA8",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"9CA9",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CA08",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL42",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"1CA6",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"AAT",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL88",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"A24",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CA06",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CN22",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL45",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL44",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"24CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CN43",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"53CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"16CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"2O3",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"54CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"10CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"APV",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"27CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"79CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"2CL2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"ACV",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"5CL8",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"5CL9",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL91",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"AUN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"8CA2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"47CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"AVX",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"L11",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CA69",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"0O2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"L45",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"28CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL61",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL60",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"10CL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"6CL0",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"BFL",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"7CA2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"7CA5",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"BNG",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"60CN",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"5CA4",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CL17",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"5CA2",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"9CA1",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"00CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"73CA",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"O02",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CN26",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"O55",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"L35",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
"CN45",0,-28800,"OK","America/Los_Angeles","Pacific Standard Time"
